contig	numParameters	likelihood
c006501	39	-3114.019457
c006503m	17	-4844.280461
c006503p	15	-2278.394078
c006505	25	-7798.418159
c006506	9	-3796.899982
c006509	17	-4446.523347
c006510	11	-5576.515101
c006512p	23	-4078.796335
c006514m	9	-2010.992437
c006523	13	-7287.296127
c006524	17	-2908.367658
c006525	29	-4401.326523
c006527	25	-5470.055375
c006528m	15	-6036.211996
c006533	19	-6334.299282
c006535p	25	-6431.085034
c006536	19	-2129.224830
c006539	15	-5080.791041
c006540	17	-5957.946822
c006541	17	-2233.401304
c006542	13	-5381.120263
c006544m	13	-1818.991009
c006544p	11	-1852.083579
c006546	19	-3967.597103
c006549	11	-7325.365551
c006552	9	-3081.306103
c006555	23	-6037.571973
c006559	9	-6291.688231
c006561	11	-5240.852062
c006564	13	-5381.821245
c006568	19	-3838.022715
c006569	25	-8749.638005
c006571m	23	-3680.725518
c006574	23	-4230.315524
c006577	11	-3587.704341
c006579	21	-4628.650590
c006580	25	-4144.716050
c006584	13	-3491.318538
c006591	35	-4904.578192
c006592	11	-6750.832064
c006593	13	-4691.465468
c006599	9	-3089.696655
c006602	13	-1928.921188
c006603m	21	-1562.741779
c006603p	13	-2937.339308
c006604	15	-2955.632205
c006605	21	-3898.278831
c006606	25	-2904.171621
c006617	9	-3286.728203
c006619	9	-3982.111775
c006620	11	-974.975416
c006626m	9	-2430.259335
c006628	9	-6206.118420
c006629	19	-8061.067363
c006630	11	-2944.489858
c006632	19	-6716.780731
c006637	15	-7513.619331
c006640	27	-9548.756082
c006641	17	-4158.566127
c006642	15	-5034.879671
c006643	17	-1696.227133
c006646	13	-5573.859171
c006650	9	-6258.437310
c006653	15	-3363.774140
c006656	11	-6588.545923
c006657	21	-7330.774838
c006666	11	-2496.508666
c006667	11	-4633.855762
c006668	11	-8961.278332
c006670	29	-6398.762153
c006673	15	-3671.752229
c006675	33	-5888.761061
c006676m	19	-2998.567567
c006676p	19	-2587.584487
c006691	11	-4876.135428
c006694	19	-3856.418377
c006696	21	-9182.653553
c006699	21	-1802.656305
c006701	29	-7378.451178
c006702	21	-5022.379111
c006703	11	-774.589714
c006704	13	-6864.875565
c006714	9	-5691.281497
c006716	23	-2131.486774
c006719	9	-1650.142723
c006724	25	-6041.998007
c006728	15	-7217.076957
c006730	23	-6091.245778
c006733	15	-5454.402414
c006735	9	-786.615055
c006737	9	-5718.315333
c006738	15	-5456.735732
c006740	19	-9167.622962
c006742	13	-5691.234890
c006745	23	-5594.408097
c006748	15	-1739.786753
c006750	31	-3135.473785
c006753	25	-4611.198054
c006757	31	-2127.899578
c006758m	29	-4916.724340
c006758p	27	-1880.874109
c006759	17	-5839.075449
c006762	13	-3138.321643
c006764m	9	-916.909168
c006765	15	-3897.969862
c006767p	25	-4787.773050
c006768	17	-9734.649148
c006770	11	-7083.968923
c006771	15	-8288.483331
c006773	19	-4705.510400
c006776	11	-9283.747036
c006779	13	-4669.856642
c006780	21	-5617.144077
c006781	15	-6491.492386
c006782	13	-3464.575532
c006783	11	-5865.595382
c006785	19	-8635.893229
c006786	15	-4519.522845
c006787	13	-2768.524690
c006788	19	-2942.287441
c006789	11	-6595.510379
c006790	17	-7329.411740
c006792	13	-5596.937180
c006793	25	-8137.015218
c006794	15	-4646.530187
c006795	9	-4180.913046
c006797	13	-3997.466005
c006804	25	-2639.845683
c006807	29	-3323.661218
c006808p	25	-2678.808355
c006809	19	-5508.757004
c006814m	11	-3798.890823
c006816	15	-6290.187244
c006818	15	-4171.427012
c006820	19	-2062.360479
c006821	21	-4093.584527
c006823	19	-9431.722974
c006825	25	-4445.505653
c006827	15	-4827.154832
c006830	11	-4782.116786
c006832	15	-8487.955888
c006833	25	-8936.628688
c006834	19	-5742.776523
c006839	25	-6605.319685
c006843	15	-8074.935034
c006845	11	-5982.108210
c006846	17	-3186.118497
c006847	9	-5214.229261
c006850	11	-6213.061276
c006855m	11	-2297.308233
c006855p	11	-2392.558152
c006856	17	-5817.250122
c006857	29	-4372.939429
c006858	17	-6203.364350
c006859	15	-1455.618964
c006860	21	-2576.527483
c006861	17	-2873.497163
c006865	11	-4959.036277
c006866	29	-3865.944897
c006867	37	-3930.522309
c006869	9	-4197.380657
c006870	13	-6522.764155
c006871	23	-3836.377190
c006872m	15	-2321.435451
c006873	13	-7844.163866
c006874	15	-5482.330155
c006875	25	-4993.861428
c006879	11	-4768.279582
c006882	23	-9983.270841
c006883	9	-1839.452826
c006885	25	-1160.930580
c006887	9	-6032.510556
c006888	13	-6543.233453
c006889	15	-6631.359533
c006890	15	-3911.894101
c006891	11	-3606.175752
c006895	9	-1200.357164
c006898	23	-7111.653245
c006900	13	-5362.193449
c006901	11	-4423.961660
c006904	11	-8396.097745
c006906	15	-2956.938571
c006908	17	-5716.293378
c006910	11	-4320.872382
c006914	17	-4114.271089
c006915	15	-9577.645782
c006917	19	-6682.078409
c006918	15	-5677.223613
c006923	17	-7109.242560
c006925	15	-5860.168092
c006926	21	-10849.094635
c006927	13	-4864.879045
c006929	17	-5977.192334
c006930	23	-2577.742502
c006933	25	-7428.475351
c006934	15	-7514.312829
c006935	19	-5987.883060
c006936	13	-1440.871491
c006937	17	-7144.543251
c006938	23	-5549.177160
c006939	13	-7624.078543
c006941	13	-9109.241433
c006942	11	-1975.650942
c006944m	11	-3262.546459
c006944p	25	-3528.355906
c006947	19	-9859.953301
c006948m	27	-2243.913171
c006948p	29	-3772.647798
c006951	13	-887.913193
c006952	19	-6885.884725
c006953	19	-5079.170088
c006955	15	-5131.649396
c006964	15	-4791.004255
c006968m	27	-1025.253898
c006969	13	-1992.072926
c006970	9	-3766.084086
c006971	27	-3606.089305
c006973	21	-4770.083097
c006974	21	-7652.703846
c006979	21	-2846.396123
c006981	25	-4871.117296
c006983	13	-3869.301228
c006985	13	-8177.521904
c006987	15	-7466.138941
c006988	9	-5677.211461
c006989	11	-5951.771861
c006990	15	-6194.077012
c006991	11	-5873.877832
c006992	11	-4669.300389
c006993	19	-3471.401886
c006995	17	-2946.510975
c006996	13	-6312.395109
c006997	19	-5366.386315
c006998	19	-6190.340533
c007001	23	-10297.227377
c007006	11	-6252.356195
c007009	13	-1143.101935
c007010	21	-2313.118316
c007011	9	-2722.320060
c007014	17	-2229.971736
c007015	9	-4223.572518
c007021	27	-2239.282649
c007028	9	-2768.597016
c007030	33	-4587.878610
c007031m	25	-7464.388929
c007032	33	-5467.131012
c007040	23	-8256.061979
c007041	25	-3342.702784
c007042	39	-2598.535071
c007043	23	-4723.055814
c007046	17	-4443.131063
c007049	9	-6754.656573
c007051	13	-5944.186471
c007052	9	-1936.069345
c007054	11	-5180.819945
c007055	11	-4345.027054
c007056	27	-9922.586345
c007057	23	-2268.557682
c007061	17	-3583.149857
c007062	17	-6555.473592
c007064p	9	-1183.331170
c007065	17	-1526.980726
c007071	11	-5068.481682
c007074	19	-2148.316659
c007076p	29	-1761.593835
c007078	19	-5938.433841
c007079m	31	-3035.344686
c007080	9	-6218.298032
c007081	19	-5241.138501
c007085	15	-4431.213834
c007087	17	-4761.860573
c007088	17	-5845.831330
c007090	13	-8539.932967
c007095	15	-8446.845393
c007099	29	-6757.819405
c007100	27	-5578.339595
c007101	23	-3105.625524
c007102m	15	-1402.055298
c007102p	35	-1636.209969
c007105	11	-5088.546463
c007106	13	-10285.722507
c007115	15	-5256.180519
c007120m	25	-3362.447649
c007120p	11	-2042.904588
c007124m	15	-1957.612288
c007125	17	-5865.414381
c007126	11	-4178.721003
c007128	9	-3648.729011
c007129	29	-4575.748400
c007132	25	-2278.270485
c007135	13	-7037.690267
c007142	15	-4252.166036
c007143	25	-1090.470484
c007144	25	-2466.059986
c007145	15	-9251.309062
c007149	21	-7244.513464
c007151	27	-1761.359503
c007152	11	-3109.763819
c007155	25	-4584.062461
c007156m	17	-7317.862808
c007156p	25	-3165.133781
c007159	11	-5841.058883
c007163	11	-5357.001616
c007165	15	-3528.296040
c007167	23	-1706.838887
c007169	33	-3909.897015
c007170	15	-2864.288558
c007171	17	-7891.364893
c007172	19	-4329.008474
c007177	15	-2844.357619
c007180	11	-2432.308917
c007181	21	-2950.353418
c007182	19	-6100.724022
c007183	31	-6130.622902
c007186	25	-3745.855888
c007189	29	-4137.915125
c007190	29	-5191.919787
c007191	17	-2221.405856
c007193	15	-3878.105710
c007194	11	-7717.830666
c007195	17	-7518.488474
c007196	25	-6147.909514
c007198	15	-7555.239565
c007199	31	-5505.866865
c007205	11	-5081.277294
c007211	19	-5818.979815
c007212	13	-8179.980142
c007217	17	-3945.979137
c007218	15	-5263.379616
c007220	23	-7164.569753
c007222	23	-7251.279979
c007224	19	-4837.018951
c007226	11	-2844.311928
c007230	15	-4185.658630
c007232p	15	-5349.134376
c007233	29	-6022.675300
c007236	27	-4341.531410
c007238	17	-5634.108825
c007239	27	-3660.166930
c007245	9	-5235.442706
c007246	9	-1050.614536
c007251	17	-4345.944631
c007253	9	-4013.759577
c007257	13	-7468.870143
c007260	13	-4553.941031
c007264	13	-4059.199040
c007270	11	-1574.256450
c007271	17	-1975.506540
c007273	15	-5607.029035
c007278m	9	-4042.883371
c007280	21	-3658.863819
c007289	25	-5431.166076
c007291	23	-4199.649086
c007292	9	-4580.125967
c007294	35	-1877.296420
c007298	13	-3112.219365
c007302	11	-5277.127224
c007305	13	-7266.015960
c007307	23	-4910.110155
c007310	17	-4065.096427
c007313	13	-5844.224134
c007315	9	-4649.988323
c007317	9	-2992.844673
c007318	15	-8309.799076
c007319	21	-6252.404613
c007322	15	-4143.514982
c007326p	15	-1155.438508
c007328	21	-4597.110440
c007329	21	-2309.347871
c007330	13	-2904.674198
c007332	25	-7052.340824
c007333	17	-5028.796328
c007334	15	-2231.685365
c007335	15	-4447.242224
c007336	15	-4074.222814
c007337	11	-5833.465720
c007339	17	-8039.525091
c007341	13	-4360.857424
c007342	13	-3719.720546
c007344	15	-6527.374089
c007345	15	-5907.635275
c007346	13	-3151.427412
c007347	13	-4417.748001
c007348	13	-3074.422565
c007349	11	-3062.633280
c007350	19	-2914.359631
c007353	29	-2121.842457
c007354	9	-5683.229768
c007357	27	-5691.627749
c007367	19	-3409.864744
c007368	19	-7066.657722
c007372	25	-5876.417677
c007373	29	-2023.712901
c007376	9	-5213.871696
c007377	15	-6301.252873
c007380	21	-7281.243017
c007382	13	-4635.139707
c007383	17	-4854.887080
c007386	15	-4201.768614
c007388	13	-5244.289309
c007389	23	-6522.005016
c007390	31	-4338.511246
c007393	11	-2245.580152
c007395	11	-5970.910230
c007400	25	-2865.080814
c007401	9	-2868.493138
c007403	15	-4859.393755
c007406	13	-5332.763187
c007411	21	-6651.720135
c007413m	13	-2432.166649
c007413p	25	-2871.690300
c007414	17	-5205.407035
c007416	25	-6198.640917
c007418	11	-911.974240
c007420	17	-2875.156802
c007423m	11	-1527.075758
c007426	23	-6954.188901
c007427	13	-2757.156823
c007430	15	-5084.082873
c007436	27	-7602.618233
c007437	17	-7994.410777
c007438	11	-6826.369150
c007443	23	-3138.908033
c007444	23	-4166.444233
c007450	13	-6481.931104
c007454	17	-6924.177665
c007455	19	-5773.120000
c007456	23	-2251.355995
c007459	25	-2932.103885
c007462	15	-6448.843970
c007463	17	-2501.131732
c007464	9	-6390.911058
c007467	19	-3518.064678
c007468	19	-7308.373572
c007472	9	-5015.587917
c007473	17	-5558.382032
c007475	19	-4430.569168
c007476	17	-3916.191761
c007479	17	-4637.824101
c007480	13	-3107.099669
c007481	15	-1218.579127
c007482	15	-5597.301990
c007486	17	-7272.901916
c007487m	9	-3557.762409
c007487p	21	-3433.177715
c007493	15	-4740.542857
c007495	19	-5114.046295
c007498	11	-5169.272119
c007499	15	-4628.403962
c007501p	21	-5358.076656
c007503	19	-4127.485203
c007504	15	-1878.215654
c007506	9	-2990.946334
c007507	13	-5093.120764
c007511	21	-4466.222637
c007512m	27	-1781.996113
c007512p	17	-4127.049373
c007514	19	-4578.970348
c007516	9	-1556.731515
c007517	19	-2341.466879
c007518	17	-5893.508281
c007519	9	-4429.513268
c007521	21	-4773.206403
c007526	11	-6217.741734
c007527m	11	-3065.887456
c007527p	25	-2086.580084
c007528	13	-4077.386311
c007529p	15	-6472.772397
c007531	21	-2297.075479
c007534	11	-4907.761880
c007535	9	-3760.465259
c007538	19	-4032.156280
c007539	19	-4505.017763
c007540	13	-5191.157887
c007542	27	-4360.737322
c007546	13	-7013.839698
c007550	19	-4123.304094
c007553	13	-2781.185195
c007556	17	-3792.546443
c007557	13	-2111.956144
c007558	17	-2890.727794
c007559	19	-4422.352761
c007562	19	-3824.297957
c007563	13	-2877.713072
c007570	9	-1880.191772
c007573m	19	-1604.185950
c007573p	31	-3546.426394
c007574	21	-1974.653927
c007575	9	-8048.766984
c007578	17	-6511.276380
c007579	19	-3147.608123
c007580	13	-4773.274383
c007583	19	-7977.209197
c007584	25	-2190.288902
c007586	21	-7656.118480
c007589	21	-6829.654601
c007591	29	-2198.144515
c007592	17	-4688.507055
c007593	17	-1530.090225
c007595	11	-8077.725725
c007596	9	-1767.618869
c007598m	19	-1898.217191
c007599	13	-5756.322120
c007600	17	-2043.362361
c007601	9	-4012.991346
c007602	17	-7877.222958
c007603	11	-2206.452137
c007604	11	-4013.596481
c007605	29	-5571.647466
c007610m	33	-6349.432925
c007611	13	-4720.069161
c007614	13	-4624.449653
c007615	11	-4917.954828
c007622	17	-7851.246558
c007623	19	-6243.319948
c007625	15	-3982.400324
c007629	23	-1229.399723
c007633	21	-3828.023592
c007637	15	-2564.855427
c007638	11	-3397.192107
c007639	15	-5201.669558
c007640	15	-4115.052343
c007642	15	-4852.741657
c007643	13	-3632.225068
c007645	21	-9033.474738
c007647	9	-3046.830968
c007648	9	-3510.615540
c007649	13	-2629.042309
c007650	15	-6247.229011
c007652	9	-2669.373764
c007653	13	-3455.525326
c007658	17	-4781.819168
c007661	29	-2658.334180
c007665	11	-3160.642542
c007671p	19	-2573.491964
c007672	21	-4851.293106
c007674	11	-3715.207506
c007675	13	-4216.438455
c007676	27	-4508.097674
c007677	23	-5197.421280
c007680	15	-5975.860335
c007685	27	-3893.725159
c007687	15	-8526.079864
c007688	21	-6574.743846
c007693	13	-3944.317006
c007694m	9	-1048.236754
c007698	23	-6233.124023
c007699	19	-3015.798951
c007701	17	-1462.111079
c007706	13	-3512.313076
c007709	27	-5002.072824
c007712	15	-4419.382499
c007715	11	-1389.753443
c007718	17	-4151.438071
c007720	13	-3123.042053
c007723	13	-4351.510300
c007730	9	-2066.528766
c007733	11	-1370.060317
c007737	13	-8164.007101
c007739	13	-3373.170803
c007742	9	-5621.910713
c007750	21	-3916.521960
c007751	13	-6499.942465
c007752	11	-6702.942900
c007757	21	-9188.186077
c007758	9	-6072.813150
c007760	17	-6045.511425
c007762	9	-405.638000
c007763	11	-2888.775790
c007767	15	-4524.303192
c007770	29	-4957.863614
c007773	25	-7390.777641
c007774	23	-2812.077407
c007775	13	-6131.872410
c007777	13	-5752.839000
c007778	11	-4544.393920
c007781	21	-5160.461541
c007785	9	-5099.958561
c007789	11	-7776.637502
c007792	29	-2016.247718
c007796	25	-8066.222166
c007797	9	-5850.845931
c007798	9	-648.886991
c007800	9	-7377.807258
c007801	11	-2508.084061
c007802m	17	-2393.167261
c007802p	27	-2229.558109
c007805	23	-4670.490345
c007807	13	-4036.300248
c007814	23	-7812.018788
c007816	17	-4089.561158
c007817m	33	-2750.739316
c007817p	33	-2865.451387
c007822	21	-4971.324359
c007825	19	-3744.372218
c007826	9	-2774.610702
c007827	21	-4270.136004
c007829	17	-4523.926256
c007830	23	-7789.142435
c007831	19	-3558.376981
c007832m	37	-3454.033798
c007835	15	-2430.176843
c007840	13	-1992.582827
c007843	17	-8305.069009
c007845m	25	-1802.075727
c007845p	15	-3256.983625
c007851	15	-2781.510524
c007852	17	-5679.626057
c007855	9	-4604.845931
c007856	17	-5527.949774
c007859	29	-1866.256941
c007860m	19	-4126.070329
c007861	11	-3468.093927
c007866	15	-3711.415457
c007868	23	-3188.111957
c007873	29	-8341.967305
c007874	17	-1189.247684
c007878	11	-5380.547110
c007882	17	-5057.322364
c007886	25	-3954.459937
c007887	25	-4378.843899
c007890m	13	-647.109117
c007890p	25	-2519.431157
c007893	9	-3782.455787
c007898	9	-5281.176250
c007899	27	-2154.777458
c007900	31	-1900.804383
c007902	9	-7772.701750
c007903	9	-2496.633725
c007904	11	-5199.475112
c007905	35	-3464.551767
c007906	9	-6395.370865
c007907	15	-4527.882361
c007908	13	-4310.983099
c007909	21	-4270.523247
c007910	17	-3501.553294
c007911	17	-5691.424015
c007913	21	-6861.567069
c007915	11	-4116.285768
c007916	9	-4871.414068
c007917	15	-5152.129660
c007920	13	-2746.886450
c007921	9	-4004.954889
c007922	9	-5743.181639
c007929	21	-4502.321721
c007930	17	-4571.237845
c007931	9	-3240.211727
c007936	35	-2738.529692
c007942	17	-3804.657704
c007943	9	-3863.369327
c007944	17	-5387.886503
c007948	11	-5782.767279
c007949	17	-6311.068033
c007951	13	-3891.120476
c007959	21	-4517.797977
c007960	27	-2873.218463
c007961	11	-8055.546605
c007962	11	-7199.668763
c007963	9	-1213.259862
c007965	17	-5835.263197
c007966	9	-4118.815028
c007967	15	-2810.126515
c007970	13	-4534.888523
c007972	33	-2024.134550
c007974	23	-2353.009520
c007980	15	-1769.279042
c007982m	27	-2833.130840
c007982p	35	-1670.205818
c007985	17	-785.001777
c007986	19	-5403.722696
c007988	13	-2144.255391
c007994	15	-2715.449394
c007996	33	-5289.616977
c007997	11	-3112.385227
c007998	17	-3507.047119
c007999	11	-661.054529
c008001	11	-2925.931077
c008003	25	-7601.598398
c008006	21	-5657.701919
c008007	11	-5984.633849
c008010	11	-6150.520157
c008011	27	-2553.009835
c008013	11	-4569.652134
c008015	11	-7299.384409
c008019	25	-2942.973071
c008021	23	-5232.411928
c008022	29	-4761.676679
c008025	13	-3097.719563
c008028	9	-2266.405449
c008033	11	-2658.752865
c008035	23	-2643.531575
c008036	13	-5688.256063
c008038	15	-2569.656449
c008039	11	-4135.142423
c008040	13	-1571.133863
c008045	15	-5471.418865
c008046	15	-2780.730065
c008051	19	-3750.905078
c008052	13	-4495.676921
c008058	17	-3376.819457
c008059	19	-7213.923315
c008071	17	-5847.763525
c008072m	19	-5256.078302
c008072p	25	-1886.108577
c008074	31	-3964.580755
c008078	23	-5883.152563
c008079m	33	-1368.197629
c008080	13	-3069.404532
c008081	11	-3848.513068
c008082	15	-4749.754080
c008090	13	-1324.609945
c008091	25	-6607.031940
c008092	23	-4737.864427
c008093	17	-3065.449607
c008095	17	-7274.383905
c008097	9	-6910.182764
c008098	19	-3929.819757
c008100	35	-1572.904580
c008103	15	-5330.868374
c008104	15	-4846.661481
c008105	11	-3766.720874
c008110	17	-2173.395185
c008111	29	-5183.969013
c008116	29	-4912.330324
c008119	19	-4179.803616
c008120	19	-2185.984911
c008122	9	-7562.956817
c008127	17	-5962.735865
c008128	33	-2477.010135
c008129	17	-4282.308016
c008133	17	-7426.326745
c008136	29	-2976.094206
c008137	21	-8540.757007
c008140	11	-8298.685133
c008142	11	-3321.125340
c008149	13	-3687.032099
c008151	9	-4194.293617
c008156	13	-5010.182116
c008157	15	-4818.591699
c008158	29	-2806.449579
c008159	17	-3723.511224
c008161	21	-3782.084120
c008162	23	-6126.842865
c008168	19	-4846.862414
c008169	23	-4365.371835
c008170	13	-7739.531105
c008173m	13	-4499.840070
c008173p	9	-2726.075039
c008176	11	-7138.976071
c008177	31	-2428.706244
c008182	19	-7839.288591
c008183	35	-1863.635877
c008185m	15	-2042.130510
c008185p	21	-3810.519253
c008186	17	-4249.655967
c008191	15	-4260.092439
c008198	17	-2756.576278
c008200	27	-1822.341833
c008201	9	-2936.915619
c008202	13	-2975.660437
c008207	27	-6134.658885
c008209	13	-2580.017438
c008211	15	-3287.756833
c008212	37	-4159.080401
c008213	17	-5228.131162
c008214	17	-3856.158035
c008215	13	-3575.138623
c008217	23	-6293.875633
c008219	15	-8903.252028
c008220	11	-4738.174245
c008222	11	-3377.912685
c008223	13	-3876.175430
c008225	23	-9600.736038
c008226	11	-3619.813262
c008227	17	-6589.461399
c008230	23	-6507.662319
c008234	23	-4306.276536
c008235	21	-6721.935613
c008236p	31	-2392.949197
c008237	31	-3121.047511
c008239	17	-3719.150597
c008241	29	-2429.773675
c008243	17	-3309.863849
c008245	17	-3155.906431
c008246	13	-3035.830046
c008250	35	-5048.334884
c008251	19	-4867.570733
c008263	17	-4073.338851
c008265	35	-3779.483964
c008267	23	-5468.844206
c008271	9	-1059.019205
c008272	23	-4591.584816
c008275	17	-7194.683156
c008277	21	-2678.023852
c008281	13	-4512.972536
c008284m	19	-3503.877602
c008287	17	-5110.597119
c008288	13	-4425.885623
c008289	17	-6413.091053
c008290	31	-4061.652823
c008295	13	-7050.137553
c008296	27	-7584.738358
c008297	11	-3162.834343
c008299m	21	-3252.954396
c008299p	35	-694.766382
c008300	19	-2089.053244
c008301	15	-5346.722334
c008305	13	-4146.351123
c008307m	19	-2804.049597
c008310	13	-5676.611891
