contig	numParameters	likelihood
c006885	26	-1160.930580
c006887	10	-6030.820403
c006888	14	-6542.765580
c006889	16	-6629.181667
c006890	16	-3911.665403
c006891	12	-3605.684926
c006895	10	-1199.905851
c006898	24	-7110.935549
c006900	14	-5362.151294
c006901	12	-4423.385078
c006904	12	-8396.097745
c006906	16	-2952.922843
c006908	18	-5716.293378
c006910	12	-4320.872382
c006914	18	-4113.372476
c006915	16	-9575.395002
c006917	20	-6682.078409
c006918	16	-5673.425716
c006923	18	-7109.198424
c006925	16	-5860.168092
c006926	22	-10845.927766
c006927	14	-4864.549539
c006929	18	-5977.192334
c006930	24	-2577.546540
c006933	26	-7428.475351
c006934	16	-7514.312829
c006935	20	-5987.475840
c006936	14	-1440.783196
c006937	18	-7144.248994
c006938	24	-5549.177160
c006939	14	-7624.078543
c006941	14	-9108.905529
c006942	12	-1975.650942
c006944m	12	-3262.187010
c006944p	26	-3525.464907
c006947	20	-9859.953301
c006948m	28	-2243.705735
c006948p	30	-3772.616374
c006951	14	-887.913193
c006952	20	-6885.555839
c006953	20	-5079.170088
c006955	16	-5131.649396
c006964	16	-4790.532144
c006968m	28	-1025.253979
c006969	14	-1992.044846
c006970	10	-3766.040279
c006971	28	-3606.089305
c006973	22	-4769.148725
c006974	22	-7652.403069
c006979	22	-2846.396123
c006981	26	-4871.117296
c006983	14	-3867.481189
c006985	14	-8176.817118
c006987	16	-7464.943905
c006988	10	-5676.825687
c006989	12	-5951.771861
c006990	16	-6194.077012
c006991	12	-5873.877832
c006992	12	-4669.300364
c006993	20	-3471.401886
c006995	18	-2946.510975
c006996	14	-6312.146447
c006997	20	-5366.386315
c006998	20	-6190.248611
c007001	24	-10295.794988
c007006	12	-6252.356195
c007009	14	-1141.828361
c007010	22	-2313.118316
c007011	10	-2722.163357
c007014	18	-2229.971736
c007015	10	-4223.572518
c007021	28	-2239.180554
c007028	10	-2764.619585
c007030	34	-4587.878610
c007031m	26	-7464.378565
c007032	34	-5466.880617
c007040	24	-8251.387091
c007041	26	-3342.702784
c007042	40	-2598.535047
c007043	24	-4721.593392
c007046	18	-4441.488041
c007049	10	-6754.656574
c007051	14	-5944.186470
c007052	10	-1933.688814
c007054	12	-5180.819945
c007055	12	-4345.027054
c007056	28	-9916.549511
c007057	24	-2264.604397
c007061	18	-3582.992676
c007062	18	-6555.473592
c007064p	10	-1183.331170
c007065	18	-1526.980726
c007071	12	-5062.849534
c007074	20	-2148.316659
c007076p	30	-1761.579496
c007078	20	-5938.433841
c007079m	32	-3035.344686
c007080	10	-6218.298032
c007081	20	-5240.741482
c007085	16	-4431.208459
c007087	18	-4761.860573
c007088	18	-5842.776478
c007090	14	-8539.932967
c007095	16	-8444.947589
c007099	30	-6756.604818
c007100	28	-5578.339595
c007101	24	-3105.470990
c007102m	16	-1402.055298
c007102p	36	-1636.209969
c007105	12	-5088.601345
c007106	14	-10280.387903
c007115	16	-5256.180519
c007120m	26	-3362.218798
c007120p	12	-2037.834671
c007124m	16	-1957.612288
c007125	18	-5865.414381
c007126	12	-4177.155478
c007128	10	-3648.729011
c007129	30	-4572.469452
c007132	26	-2275.473104
c007135	14	-7037.690267
c007142	16	-4251.994065
c007143	26	-1090.470484
c007144	26	-2466.059986
c007145	16	-9251.309062
c007149	22	-7244.502758
c007151	28	-1761.359503
c007152	12	-3109.763819
c007155	26	-4582.916554
c007156m	18	-7314.829323
c007156p	26	-3165.133781
c007159	12	-5841.058883
c007163	12	-5357.001616
c007165	16	-3527.359606
c007167	24	-1705.375586
c007169	34	-3908.348465
c007170	16	-2864.288491
c007171	18	-7890.527407
c007172	20	-4327.777710
c007177	16	-2844.357619
c007180	12	-2431.815769
c007181	22	-2950.353418
c007182	20	-6098.479006
c007183	32	-6130.622902
c007186	26	-3745.855888
c007189	30	-4137.915125
c007190	30	-5191.919787
c007191	18	-2221.405856
c007193	16	-3874.969669
c007194	12	-7715.926407
c007195	18	-7517.262107
c007196	26	-6147.909514
c007198	16	-7555.239565
c007199	32	-5505.866865
c007205	12	-5081.015040
c007211	20	-5818.979815
c007212	14	-8179.980142
c007217	18	-3945.979137
c007218	16	-5261.849395
c007220	24	-7163.054197
c007222	24	-7251.279979
c007224	20	-4836.666136
c007226	12	-2843.618091
c007230	16	-4185.658630
c007232p	16	-5345.032886
c007233	30	-6021.024533
c007236	28	-4341.531410
c007238	18	-5632.685862
c007239	28	-3660.166930
c007245	10	-5235.077584
c007246	10	-1050.614536
c007251	18	-4345.521986
c007253	10	-4013.759577
c007257	14	-7468.870143
c007260	14	-4553.941031
c007264	14	-4059.199040
c007270	12	-1574.256450
c007271	18	-1975.506540
c007273	16	-5607.029035
c007278m	10	-4042.883371
c007280	22	-3658.280269
c007289	26	-5431.166076
c007291	24	-4199.649086
c007292	10	-4580.114959
c007294	36	-1876.479787
c007298	14	-3112.219377
c007302	12	-5270.204227
c007305	14	-7266.113276
c007307	24	-4911.995929
c007310	18	-4063.039160
c007313	14	-5843.944776
c007315	10	-4649.988323
c007317	10	-2992.806205
c007318	16	-8308.993334
c007319	22	-6250.655092
c007322	16	-4141.285354
c007326p	16	-1155.438508
c007328	22	-4597.110440
c007329	22	-2309.347871
c007330	14	-2904.674198
c007332	26	-7051.928103
c007333	18	-5028.796328
c007334	16	-2231.293134
c007335	16	-4447.242224
c007336	16	-4074.222814
c007337	12	-5833.461311
c007339	18	-8039.493231
c007341	14	-4359.283561
c007342	14	-3715.740972
c007344	16	-6526.658306
c007345	16	-5907.086992
c007346	14	-3151.427424
c007347	14	-4417.747994
c007348	14	-3074.298603
c007349	12	-3063.154528
c007350	20	-2914.359631
c007353	30	-2121.842457
c007354	10	-5682.457891
c007357	28	-5691.627734
c007367	20	-3409.530024
c007368	20	-7066.657722
c007372	26	-5876.368296
c007373	30	-2023.090717
c007376	10	-5212.106805
c007377	16	-6301.252873
c007380	22	-7278.436469
c007382	14	-4634.747256
c007383	18	-4854.887080
c007386	16	-4201.478342
c007388	14	-5243.959846
c007389	24	-6522.005016
c007390	32	-4338.513534
c007393	12	-2244.564239
c007395	12	-5970.490250
c007400	26	-2865.080814
c007401	10	-2867.924614
c007403	16	-4858.170955
c007406	14	-5332.763187
c007411	22	-6651.720135
c007413m	14	-2432.166649
c007413p	26	-2871.690300
c007414	18	-5205.407035
c007416	26	-6198.640917
c007418	12	-911.974240
c007420	18	-2875.156802
c007423m	12	-1527.075758
c007426	24	-6949.103295
c007427	14	-2755.255193
c007430	16	-5084.082873
c007436	28	-7602.480466
c007437	18	-7989.149094
c007438	12	-6825.810343
c007443	24	-3138.908033
c007444	24	-4166.444233
c007450	14	-6481.921638
c007454	18	-6924.177661
c007455	20	-5772.099233
c007456	24	-2251.355976
c007459	26	-2932.103885
c007462	16	-6446.601272
c007463	18	-2500.862538
c007464	10	-6389.101153
c007467	20	-3518.064678
c007468	20	-7308.244364
c007472	10	-5015.587917
c007473	18	-5558.382032
c007475	20	-4430.569166
c007476	18	-3916.191761
c007479	18	-4637.824101
c007480	14	-3107.099669
c007481	16	-1218.459836
c007482	16	-5595.668588
c007486	18	-7271.998601
c007487m	10	-3557.709223
c007487p	22	-3433.177716
c007493	16	-4740.542857
c007495	20	-5114.046295
c007498	12	-5169.272119
c007499	16	-4624.949119
c007501p	22	-5358.076656
c007503	20	-4126.443628
c007504	16	-1878.056938
c007506	10	-2990.636589
c007507	14	-5093.120696
c007511	22	-4466.222637
c007512m	28	-1781.996113
c007512p	18	-4126.865717
c007514	20	-4578.608193
c007516	10	-1556.694197
c007517	20	-2341.424914
c007518	18	-5893.508281
c007519	10	-4428.680068
c007521	22	-4773.206403
c007526	12	-6217.741734
c007527m	12	-3065.877584
c007527p	26	-2085.365135
c007528	14	-4077.386311
c007529p	16	-6472.437673
c007531	22	-2297.075479
c007534	12	-4906.583914
c007535	10	-3760.465259
c007538	20	-4031.995467
c007539	20	-4505.010043
c007540	14	-5191.157887
c007542	28	-4360.453466
c007546	14	-7013.839698
c007550	20	-4123.304094
c007553	14	-2781.166354
c007556	18	-3792.546443
c007557	14	-2111.706751
c007558	18	-2888.895552
c007559	20	-4422.352761
c007562	20	-3823.987255
c007563	14	-2877.713080
c007570	10	-1880.191772
c007573m	20	-1604.107566
c007573p	32	-3546.426394
c007574	22	-1974.578921
c007575	10	-8048.766984
c007578	18	-6511.276380
c007579	20	-3147.608122
c007580	14	-4773.274383
c007583	20	-7977.207578
c007584	26	-2187.054043
c007586	22	-7656.081710
c007589	22	-6829.189555
c007591	30	-2198.144514
c007592	18	-4687.942760
c007593	18	-1530.090225
c007595	12	-8077.725725
c007596	10	-1767.618869
c007598m	20	-1898.009475
c007599	14	-5756.322120
c007600	18	-2039.474286
c007601	10	-4009.328272
c007602	18	-7877.222958
c007603	12	-2205.965845
c007604	12	-4007.042244
c007605	30	-5571.647465
c007610m	34	-6346.631700
c007611	14	-4720.069161
c007614	14	-4624.449653
c007615	12	-4917.954828
c007622	18	-7851.246558
c007623	20	-6243.319948
c007625	16	-3982.400324
c007629	24	-1229.399723
c007633	22	-3828.023592
c007637	16	-2564.855427
c007638	12	-3397.192107
c007639	16	-5201.640620
c007640	16	-4115.884328
c007642	16	-4852.741657
c007643	14	-3632.225069
c007645	22	-9033.253954
c007647	10	-3043.961152
c007648	10	-3510.614392
c007649	14	-2627.914964
c007650	16	-6247.229011
c007652	10	-2665.528263
c007653	14	-3455.365432
c007658	18	-4781.579082
c007661	30	-2658.334180
c007665	12	-3160.642542
c007671p	20	-2573.491964
c007672	22	-4850.101161
c007674	12	-3715.207506
c007675	14	-4216.438455
c007676	28	-4508.097674
c007677	24	-5197.421280
c007680	16	-5975.860335
c007685	28	-3892.130100
c007687	16	-8525.730949
c007688	22	-6574.712411
c007693	14	-3944.317006
c007694m	10	-1048.236754
c007698	24	-6233.124023
c007699	20	-3015.798951
c007701	18	-1462.111079
c007706	14	-3512.313076
c007709	28	-5002.072824
c007712	16	-4418.695668
c007715	12	-1389.753443
c007718	18	-4151.438071
c007720	14	-3123.042053
c007723	14	-4351.510300
c007730	10	-2064.965355
c007733	12	-1369.988791
c007737	14	-8161.366955
c007739	14	-3373.170803
c007742	10	-5621.910715
c007750	22	-3916.521960
c007751	14	-6498.581746
c007752	12	-6702.942900
c007757	22	-9186.869995
c007758	10	-6072.476597
c007760	18	-6045.513524
c007762	10	-405.624656
c007763	12	-2887.469222
c007767	16	-4523.057950
c007770	30	-4957.863614
c007773	26	-7389.447083
c007774	24	-2811.982532
c007775	14	-6131.841556
c007777	14	-5751.696222
c007778	12	-4544.152826
c007781	22	-5160.461541
c007785	10	-5099.958561
c007789	12	-7776.637502
c007792	30	-2016.247718
c007796	26	-8065.345476
c007797	10	-5849.000256
c007798	10	-648.825660
c007800	10	-7376.082201
c007801	12	-2506.897424
c007802m	18	-2393.141222
c007802p	28	-2228.594663
c007805	24	-4670.490345
c007807	14	-4036.300248
c007814	24	-7812.011572
c007816	18	-4089.212583
c007817m	34	-2750.739316
c007817p	34	-2865.451387
c007822	22	-4971.045264
c007825	20	-3744.372218
c007826	10	-2774.610702
c007827	22	-4270.136004
c007829	18	-4521.356781
c007830	24	-7785.306694
c007831	20	-3558.376981
c007832m	38	-3454.033798
c007835	16	-2430.176843
c007840	14	-1992.582827
c007843	18	-8304.973237
c007845m	26	-1802.075727
c007845p	16	-3256.983473
c007851	16	-2779.576671
c007852	18	-5679.623135
c007855	10	-4604.845931
c007856	18	-5527.908724
c007859	30	-1866.256941
c007860m	20	-4122.664019
c007861	12	-3466.938872
c007866	16	-3711.415457
c007868	24	-3187.650284
c007873	30	-8341.967305
c007874	18	-1189.247684
c007878	12	-5379.408174
c007882	18	-5057.246834
c007886	26	-3954.459937
c007887	26	-4378.843899
c007890m	14	-647.109117
c007890p	26	-2519.431157
c007893	10	-3782.357014
c007898	10	-5280.581847
c007899	28	-2154.777458
c007900	32	-1900.804383
c007902	10	-7772.701750
c007903	10	-2495.122060
c007904	12	-5199.475112
c007905	36	-3464.523344
c007906	10	-6395.370865
c007907	16	-4527.353713
c007908	14	-4310.720951
c007909	22	-4270.523247
c007910	18	-3500.331393
c007911	18	-5691.424015
c007913	22	-6861.567069
c007915	12	-4116.250129
c007916	10	-4871.414068
c007917	16	-5152.129660
c007920	14	-2746.886450
c007921	10	-4004.928342
c007922	10	-5743.181639
c007929	22	-4502.237886
c007930	18	-4571.237845
c007931	10	-3239.245035
c007936	36	-2738.529692
c007942	18	-3804.657704
c007943	10	-3863.369327
c007944	18	-5385.630353
c007948	12	-5782.741277
c007949	18	-6311.068033
c007951	14	-3891.120476
c007959	22	-4517.785728
c007960	28	-2873.218463
c007961	12	-8055.546605
c007962	12	-7197.536526
c007963	10	-1213.259862
c007965	18	-5834.878754
c007966	10	-4118.815028
c007967	16	-2810.123585
c007970	14	-4534.888523
c007972	34	-2024.134551
c007974	24	-2353.009520
c007980	16	-1768.537228
c007982m	28	-2831.652363
c007982p	36	-1670.205818
c007985	18	-782.382494
c007986	20	-5403.722696
c007988	14	-2143.710842
c007994	16	-2714.237917
c007996	34	-5289.616978
c007997	12	-3112.385227
c007998	18	-3507.047119
c007999	12	-661.054529
c008001	12	-2925.931077
c008003	26	-7601.594575
c008006	22	-5656.871103
c008007	12	-5984.202474
c008010	12	-6149.864518
c008011	28	-2553.009835
c008013	12	-4569.652134
c008015	12	-7297.352486
c008019	26	-2942.973071
c008021	24	-5232.411928
c008022	30	-4761.676679
c008025	14	-3097.719563
c008028	10	-2266.334967
c008033	12	-2658.504744
c008035	24	-2643.531575
c008036	14	-5688.256063
c008038	16	-2569.656449
c008039	12	-4135.259361
c008040	14	-1568.879557
c008045	16	-5471.418865
c008046	16	-2780.730065
c008051	20	-3747.665964
c008052	14	-4495.276238
c008058	18	-3376.819454
c008059	20	-7212.342647
c008071	18	-5847.763263
c008072m	20	-5251.500508
c008072p	26	-1886.108599
c008074	32	-3964.354280
c008078	24	-5883.152563
c008079m	34	-1367.990221
c008080	14	-3066.182409
c008081	12	-3846.612945
c008082	16	-4749.754080
c008090	14	-1324.596892
c008091	26	-6607.031940
c008092	24	-4737.570914
c008093	18	-3065.449607
c008095	18	-7273.656102
c008097	10	-6910.182764
c008098	20	-3929.819757
c008100	36	-1572.904580
c008103	16	-5330.868374
c008104	16	-4842.869696
c008105	12	-3766.706199
c008110	18	-2173.395185
c008111	30	-5183.776095
c008116	30	-4912.330324
c008119	20	-4170.286967
c008120	20	-2184.934320
c008122	10	-7562.956817
c008127	18	-5962.735865
c008128	34	-2477.010133
c008129	18	-4281.909418
c008133	18	-7426.326745
c008136	30	-2972.330767
c008137	22	-8540.757007
c008140	12	-8298.384441
c008142	12	-3321.074820
c008149	14	-3684.305133
c008151	10	-4194.293617
c008156	14	-5006.477387
c008157	16	-4818.591699
c008158	30	-2806.449579
c008159	18	-3723.511224
c008161	22	-3781.955319
c008162	24	-6124.399987
c008168	20	-4846.845857
c008169	24	-4365.371835
c008170	14	-7739.531105
c008173m	14	-4499.840070
c008173p	10	-2725.526786
c008176	12	-7132.214397
c008177	32	-2428.706244
c008182	20	-7837.453057
c008183	36	-1863.635877
c008185m	16	-2042.130510
c008185p	22	-3810.519253
c008186	18	-4246.141525
c008191	16	-4259.712352
c008198	18	-2756.576278
c008200	28	-1822.341833
c008201	10	-2936.353649
c008202	14	-2975.660437
c008207	28	-6134.658841
c008209	14	-2579.913556
c008211	16	-3287.510842
c008212	38	-4159.080401
c008213	18	-5228.131162
c008214	18	-3856.158035
c008215	14	-3574.286969
c008217	24	-6293.867669
c008219	16	-8902.315530
c008220	12	-4738.174245
c008222	12	-3377.859829
c008223	14	-3876.175430
c008225	24	-9598.791074
c008226	12	-3619.813262
c008227	18	-6589.461399
c008230	24	-6506.454577
c008234	24	-4306.276536
c008235	22	-6721.935613
c008236p	32	-2392.949197
c008237	32	-3119.719589
c008239	18	-3717.644590
c008241	30	-2429.773675
c008243	18	-3309.790817
c008245	18	-3154.025506
c008246	14	-3035.807482
c008250	36	-5048.334884
c008251	20	-4867.567779
c008263	18	-4073.338851
c008265	36	-3779.483964
c008267	24	-5468.422165
c008271	10	-1058.057472
c008272	24	-4591.007693
c008275	18	-7193.274738
c008277	22	-2678.023852
c008281	14	-4512.972536
c008284m	20	-3503.877602
c008287	18	-5110.597119
c008288	14	-4424.917637
c008289	18	-6412.921718
c008290	32	-4061.652754
c008295	14	-7049.845075
c008296	28	-7584.687443
c008297	12	-3159.244995
c008299m	22	-3252.954396
c008299p	36	-694.766382
c008300	20	-2085.804036
c008301	16	-5346.722334
c008305	14	-4146.351123
c008307m	20	-2804.049597
c008310	14	-5676.611891
c008313m	32	-3783.498463
c008313p	14	-2794.719016
c008316	16	-868.354841
c008317	16	-5084.854615
c008323	16	-802.838059
c008324	10	-4629.475554
c008326	26	-3256.880518
c008327	22	-5610.050075
c008328	20	-5707.096236
c008330	20	-5117.100786
c008332	18	-9787.078631
c008335	16	-3456.908791
c008339	12	-2675.964517
c008341	24	-5231.204965
c008344	22	-3928.482209
c008346	22	-3662.207975
c008347m	12	-809.346068
c008348	16	-2736.603084
c008356	12	-2168.632865
c008357	18	-5309.328953
c008358	14	-3074.992440
c008360	12	-1972.288003
c008361	10	-5069.541630
c008364	30	-2569.634634
c008365	14	-4009.456632
c008370	14	-5272.291809
c008373	10	-1902.330706
c008378	10	-3227.672172
c008379	26	-2511.378707
c008380	28	-4978.492844
c008381	10	-983.252939
c008382	14	-2330.779501
c008383	14	-5201.562060
c008385	18	-3795.135576
c008386	12	-4044.415047
c008387	24	-6017.429868
c008391	12	-6193.361733
c008392	20	-2161.670963
c008393	34	-4348.159391
c008397	10	-5857.240074
c008400	20	-4642.422717
c008401	12	-3180.360586
c008403	22	-4722.700975
c008404	18	-1765.201847
c008405	14	-2513.512402
c008407	16	-5476.375277
c008408	26	-4207.486342
c008409	14	-3201.407503
c008410	10	-1976.637378
c008411	22	-5294.378353
c008412m	14	-5132.092205
c008412p	24	-2559.944694
c008414	24	-6529.275648
c008419	34	-3132.522289
c008423m	10	-1163.641834
c008423p	26	-4438.518726
c008424	22	-3483.110353
c008427	26	-3210.811661
c008429	10	-4911.165233
c008433	14	-2677.538309
c008434	22	-2029.634196
c008437	16	-4893.421714
c008439	22	-5513.453642
c008440	14	-5422.974003
c008445	10	-7411.632566
c008446	10	-1198.931246
c008451	14	-3262.894934
c008453	16	-3074.710232
c008454	26	-2510.376565
c008457	12	-5166.349266
c008460	18	-2309.889362
c008469	28	-4898.555555
c008471	10	-2021.379345
c008473	22	-1260.654357
c008475	16	-4978.313135
c008477	20	-2660.138722
c008479	26	-1866.036475
c008480m	10	-1918.373817
c008481m	30	-3766.634491
c008483	24	-2576.969718
c008485m	36	-3387.272387
c008485p	22	-2373.432438
c008487	14	-1649.112366
c008489	12	-6128.879170
c008491p	26	-3207.211851
c008493	38	-4535.739670
c008498	12	-3763.350721
c008501	20	-4351.071929
c008502	16	-5370.664554
c008507	20	-3992.153558
c008509	22	-3462.103465
c008514	16	-4247.598391
c008515	18	-4509.636661
c008516	18	-5535.624359
c008517	22	-1454.247689
c008518	12	-5282.599212
c008519	12	-3676.695876
c008521m	30	-2286.757846
c008524m	16	-1064.362768
c008524p	26	-772.477771
c008525	14	-3303.012715
c008528	16	-3190.214194
c008530	18	-3181.176037
c008537	18	-6665.651881
c008545	20	-5393.997606
c008546	16	-4187.902708
c008548	22	-3820.441854
c008549	32	-2228.880054
c008550	12	-6013.019005
c008551	20	-3507.829277
c008552m	22	-4493.102263
c008553	26	-4438.832615
c008554	10	-7538.973690
c008558	14	-1527.483940
c008559	20	-699.491166
c008561	32	-2236.371830
c008563	10	-3711.254708
c008564	20	-4558.466456
c008569	34	-3080.001607
c008577	22	-3924.987840
c008579	20	-2325.201661
c008580	12	-2424.098085
c008581	14	-3645.297871
c008583	10	-5185.073038
c008584	20	-3628.312941
c008586	38	-2754.753189
c008589	18	-5999.091397
c008590	12	-1935.648229
c008591	10	-1556.360539
c008592	20	-5119.502310
c008593	12	-4942.261652
c008595m	22	-2625.063270
c008596	28	-5603.154905
c008599	12	-5359.455561
c008600	24	-3069.786105
c008601	16	-3894.559021
c008602	12	-5233.410105
c008607	12	-3480.747493
c008609	26	-1348.330059
c008611	14	-3114.658405
c008613	16	-7787.685763
c008614	28	-5461.894762
c008618	12	-3617.662864
c008620	20	-2556.879385
c008622m	16	-2734.465839
c008623	10	-3281.271628
c008625	32	-7484.791410
c008627	10	-5978.161942
c008630	22	-6280.583065
c008632	20	-6608.429138
c008638	30	-3084.097322
c008639	16	-4983.058344
c008642	12	-6050.533600
c008644	18	-4179.465275
c008648	16	-1889.307428
c008649	26	-2207.833112
c008650	18	-5955.911267
c008652m	26	-2357.396925
c008652p	18	-3819.208318
c008653	24	-4623.042955
c008656	16	-5373.986061
